danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.9020461471484545,0.6255315399564855,0.18181818181818182,0.8341719348041113,1.0,0.035672201392608474,0.002620481927710844,0.00017688442211055274,0.034911426499533826,0.5614754098360655,0.5570719313784906,0.1391816694712582,0.8,0.3255362682337392,0.06976744186046512,1.0
0.7692642577274708,0.6115140040190278,0.7272727272727273,0.9419214724981723,1.0,0.017675415104445636,0.09839357429718876,0.0,0.21164404848233712,0.0923155737704918,0.6099249452239989,0.12525610966774392,0.8,0.17926969478875443,0.11627906976744186,1.0
0.3861558554636483,0.806758254576475,0.4545454545454546,0.8884014965810864,0.0,0.14729512587038032,0.07058232931726909,0.006402010050251257,0.06982285299906764,0.5584016393442622,0.5158151135145215,0.11553978412859345,0.8,0.06915052751052181,0.09302325581395349,1.0
0.43186765346103617,0.8998747433038731,0.18181818181818182,0.9391691394658754,1.0,0.20085698982324587,0.003815261044176707,0.0,0.11322904796436342,0.4477459016393443,0.7984184886485479,0.1423206997631939,0.8,0.1419662753379595,0.09302325581395349,1.0
0.6223334784501525,0.880850944531609,0.09090909090909091,0.9663484281598074,1.0,0.2897696839850027,0.16967871485943775,0.0,0.47373873407230915,0.5614754098360655,0.6502610600904387,0.052451729341660265,0.8,0.17603275438215168,0.03488372093023256,0.0
0.4547235524597302,0.5484350923004677,0.0,0.8071216617210683,1.0,0.01103374397429031,0.6295180722891567,0.005045226130653266,0.19506889050036258,0.32991803278688525,0.29567386135844476,0.11441325363130064,0.8,0.11474171915937789,0.0813953488372093,0.0
0.504788855028298,0.22803427087286193,0.0,0.7242076291231239,0.0,0.03395822174611676,0.9789156626506025,0.907537688442211,0.09251010048689527,0.24487704918032785,0.6056011374761082,0.12417827814507365,0.8,0.19133016778073084,0.0813953488372093,0.0
0.7398781018720071,0.8538171252236547,0.8181818181818182,0.9140325979443513,1.0,0.01799678628816283,0.007459839357429719,4.814070351758793e-06,0.32663420698228535,0.9733606557377048,0.3942764906064985,0.10468930054190809,0.8,0.20370496604372246,0.09302325581395349,1.0
0.6245102307357424,0.8157695276791265,0.4545454545454546,0.8935836236184579,0.0,0.038136047134440285,0.01857429718875502,0.0,0.15155910079767948,0.6516393442622951,0.48770453591907126,0.1110043254077219,0.8,0.14751421019981753,0.09302325581395349,1.0
0.4558119286025252,0.19899794643098512,0.6363636363636364,0.6967273040037845,1.0,0.010819496518478838,0.9528112449799198,0.6211055276381909,0.10701336372112297,0.15061475409836064,0.5164502820381335,0.11713980947552965,0.8,0.22079975702187413,0.06976744186046512,0.0
0.43730953417501095,0.7667081518980242,0.6363636363636364,0.889283103255494,1.0,0.01981788966256025,0.00012248995983935742,0.027638190954773868,0.5462550502434478,0.3432377049180328,0.5307969325439373,0.10697345847209608,1.0,0.4948472001523399,0.046511627906976744,0.0
0.3992163691771877,0.9249060574779048,1.0,0.8643830903539328,0.0,0.12051419389394753,0.0013654618473895582,9.829145728643215e-06,0.34010152284263956,0.21413934426229506,0.8196820661041442,0.12422932405823223,0.8,0.29370619003571063,0.11627906976744186,0.0
0.19460165433173707,0.055117952558650866,0.2727272727272727,0.49563497183159166,1.0,0.011890733797536152,0.929718875502008,0.9346733668341708,0.0945819952346421,0.06588114754098359,0.5622698242506178,0.07720782375430368,0.2,0.10413446103232207,0.10465116279069768,0.0
0.4895515890291686,0.5324150512290876,0.0,0.9326753537177999,1.0,0.008141403320835561,0.47690763052208834,0.0,0.08556925308194344,0.2622950819672131,0.6299473218031792,0.11113575396573938,0.8,0.15935784566901295,0.0813953488372093,1.0
0.6016543317370484,0.6485603489965946,0.4545454545454546,0.9216660215886122,0.0,0.21156936261381898,0.04126506024096385,0.0,0.26965710141924787,0.2663934426229508,0.760704629154818,0.11341228434568526,0.8,0.2803926382394332,0.0813953488372093,1.0
0.086852416195037,0.012764968976189213,0.6363636363636364,0.28718874983873055,1.0,0.021746116764863415,0.9879518072289158,0.9135678391959798,0.08567284781933078,0.07254098360655738,0.19549205165260364,0.085240220893855,0.8,0.25829167780683904,0.058139534883720936,0.0
0.6702220287331302,0.5334163037960488,0.36363636363636365,0.7777491076420247,1.0,0.17514729512587043,0.46385542168674704,0.22010050251256277,0.12669636382471772,0.3309426229508196,0.6473241340730037,0.08865560319840782,0.8,0.1269533966809785,0.0813953488372093,1.0
0.8454505877231173,0.7056317453133869,0.4545454545454546,0.8915193738442352,0.0,0.023567220139260842,0.018473895582329317,1.7788944723618087e-05,0.08836631099140163,0.589139344262295,0.4695876649107268,0.1247790944102965,0.8,0.11740077020950813,0.10465116279069768,1.0
0.6441010013060515,0.8668334085941511,0.5454545454545454,0.9100546166086096,0.0,0.28227102303160156,0.0015562248995983935,5.407035175879397e-06,0.07883559515176629,0.6854508196721312,0.28061628828492846,0.15811324917211741,0.8,0.10438634347711026,0.1511627906976744,1.0
0.2903787548976926,0.9339173305805561,0.09090909090909091,0.9099686062013503,1.0,0.035029459025174084,3.4839357429718874e-06,4.110552763819095e-06,0.04382057391484513,0.26741803278688525,0.380559181390145,0.1021546069229993,0.8,0.13831977379464588,0.10465116279069768,0.0
0.6941663038746192,0.7096367555812321,0.6363636363636364,0.8955618629854213,1.0,0.06577396893411891,0.0048192771084337345,0.0,0.01263855796125557,0.6403688524590163,0.48162090345438435,0.10156787228899261,0.8,0.11169994190612194,0.06976744186046512,1.0
0.35132781889420994,0.8087607597103975,0.6363636363636364,0.8597815335655614,1.0,0.024102838778789503,0.06315261044176707,0.0,0.3245623122345385,0.5594262295081968,0.5235828166519043,0.1697933755312882,0.8,0.15086482376040083,0.06976744186046512,1.0
0.8073574227252941,0.8868584599333764,0.09090909090909091,0.9491893519115813,1.0,0.01874665238350295,0.08403614457831325,0.0,0.25826168030664043,0.8084016393442622,0.6152219010768729,0.12247146709474827,0.8,0.12714166344405076,0.12790697674418605,1.0
0.3219416630387463,0.8187732853800103,0.09090909090909091,0.8448372253042619,0.0,0.039100160685591856,8.092369477911647e-05,0.0007557788944723617,0.13291204806795814,0.43442622950819665,0.29526012773297283,0.10295256602524835,0.8,0.1518359011909597,0.06976744186046512,0.0
0.7300827165868525,0.612515256585989,0.2727272727272727,0.8789833569861953,0.0,0.09266202463845742,0.04799196787148595,0.0007879396984924622,0.14948720604993268,0.5665983606557375,0.6446669152953242,0.11676019216732733,0.8,0.18347428788788855,0.10465116279069768,1.0
0.7072268175881586,0.6555691169653236,0.5454545454545454,0.8887455382101235,0.0,0.04938403856454204,0.5943775100401607,0.0,0.1090852584688698,0.7387295081967212,0.32412241853526647,0.09365106187234062,0.8,0.1941661323528011,0.046511627906976744,0.0
0.16521549847627343,0.8327908213174682,0.5454545454545454,0.8603190986109319,1.0,0.030208891269416182,0.285140562248996,2.3417085427135678e-05,0.5483269449911946,0.23565573770491802,0.20495547993100555,0.11513669743503088,0.8,0.3339452198609097,0.06976744186046512,0.0
0.8400087070091425,0.73166431205438,1.0,0.9077538382144239,0.0,0.2608462774504553,0.11546184738955824,0.0002693467336683417,0.36392831244172796,0.8483606557377048,0.4811022796140041,0.09404769448492914,0.8,0.15608473439913373,0.046511627906976744,0.0
0.7006965607313889,0.8908634702012217,0.09090909090909091,0.9076463252053498,0.0,0.0495982860203535,0.05903614457831326,0.002874371859296482,0.2996995752615767,0.7008196721311475,0.5165376905505571,0.12807243591097592,0.8,0.16911229711300682,0.06976744186046512,1.0
0.7714410100130605,0.6715891580367038,0.18181818181818182,0.8824237732765665,1.0,0.035136582753079806,0.009327309236947794,0.0,0.048689526572050154,0.7315573770491803,0.2660540301151462,0.08302705785438186,0.8,0.11804100856376856,0.0813953488372093,1.0
0.6386591205920767,0.6525653592644398,0.7272727272727273,0.7098868963144541,1.0,0.016818425281199787,0.0014558232931726907,0.550753768844221,0.04216305811664768,0.48258196721311475,0.39994056221155194,0.17709000743979514,0.8,0.27650846925985645,0.12790697674418605,0.0
0.1858946451893775,0.925907310044866,0.5454545454545454,0.7979615533479552,1.0,0.07659346545259775,5.4417670682730924e-06,0.9256281407035174,0.25722573293276707,0.17622950819672129,0.5601603654841267,0.07955886943276841,0.8,0.2699798864666504,0.046511627906976744,0.0
0.9390509360034831,0.39724595468931634,0.4545454545454546,0.7609770782264654,1.0,0.1569362613818961,0.08925702811244982,5.14572864321608e-05,0.13187610069408476,0.4395491803278688,0.5281746771712273,0.06047473872706747,0.8,0.2403482085969463,0.046511627906976744,1.0
0.8356552024379627,0.5204000204255523,0.0,0.8158302154560702,1.0,0.016175682913765404,0.0007951807228915663,1.2562814070351759e-05,0.050657826582409624,0.7530737704918032,0.38238893291688036,0.09390922511130356,0.8,0.09171345226306923,0.06976744186046512,1.0
0.5690030474531999,0.7096367555812321,0.7272727272727273,0.8726400894508235,1.0,0.3176218532404928,0.4106425702811245,0.0,0.17227804827514762,0.21516393442622947,0.42273087501748174,0.1288451654239627,0.8,0.40728255998135443,0.06976744186046512,1.0
0.5494122768828908,0.5424275768987002,0.18181818181818182,0.8604266116200061,1.0,0.008998393144081417,0.3102409638554217,0.0003437185929648241,0.058738216098622203,0.23463114754098358,0.49992424595589946,0.13143794577163817,0.8,0.20229749254286752,0.10465116279069768,0.0
0.6245102307357424,0.5654563859388093,0.09090909090909091,0.8055089665849569,1.0,0.009212640599892876,0.004387550200803214,0.27738693467336684,0.3722158914327152,0.5430327868852459,0.2833434338725467,0.09838659710340844,0.8,0.10100293687705834,0.10465116279069768,0.0
0.6952546800174141,0.73166431205438,1.0,0.905840106652905,0.0,0.2040707016604178,0.0356425702811245,0.0,0.38568320729306954,0.3688524590163934,0.2951261013472566,0.08888677664420647,0.8,0.11908470920619782,0.06976744186046512,0.0
0.4286025250326514,0.6375465707600207,0.5454545454545454,0.9005719692082742,1.0,0.013818960899839316,0.017168674698795183,0.0,0.18367346938775508,0.4467213114754098,0.6793447857908722,0.10537754026759794,0.8,0.11345284480555674,0.10465116279069768,1.0
0.056377884196778416,0.8798496919646477,0.9090909090909092,0.8804240313077882,0.0,0.05795393679700053,4.1365461847389564e-05,0.08683417085427135,0.06992644773645498,0.21823770491803277,0.16980560346836976,0.1911346743740128,0.8,0.5723221867806144,0.12790697674418605,0.0
0.30561602089682194,0.9789736960938132,0.5454545454545454,0.8943147120801617,1.0,0.15158007498660953,7.771084337349398e-06,2.8743718592964823e-06,0.37014399668496845,0.08524590163934426,0.47352104796979155,0.03854494504643417,0.2,0.11008252727276055,0.03488372093023256,0.0
0.546147148454506,0.3181470018993761,0.0,0.709650367694491,1.0,0.041885377611140875,0.9026104417670684,0.9648241206030149,0.07158396353465245,0.7602459016393442,0.7653372803132721,0.08926991436021281,0.8,0.1745254005078652,0.06976744186046512,0.0
0.7736177622986505,0.7366705748891863,0.8181818181818182,0.8830258461273814,1.0,0.016925549009105516,0.033634538152610444,0.018492462311557788,0.09043820573914846,0.21721311475409832,0.5109726819262506,0.09044338362822615,0.8,0.1475625318459587,0.058139534883720936,1.0
0.5755333043099696,0.8418020944201194,0.36363636363636365,0.9096460671741281,0.0,0.008462774504552757,0.011947791164658637,0.0,0.39189889153631,0.4016393442622951,0.40595426786629996,0.0756606045244281,0.8,0.13042762921008794,0.06976744186046512,1.0
0.6147148454505879,0.7176467761169223,0.7272727272727273,0.8795424246333806,0.0,0.016175682913765404,0.01706827309236948,0.0,0.2530819434372734,0.5747950819672131,0.38273856696657493,0.12765820125936722,0.8,0.22120340696692112,0.09302325581395349,1.0
0.8247714410100132,0.38022466105097474,0.0,0.8314196017718144,0.0,0.02967327262988752,0.4176706827309237,2.542713567839196e-05,0.08132186884906248,0.6629098360655737,0.3241981725793669,0.1267411350264148,0.8,0.10433178223976836,0.023255813953488372,0.0
0.5222028733130171,0.7216517863847672,0.09090909090909091,0.8927665247494947,0.0,0.04284949116229245,0.14759036144578314,0.0,0.3432093649642598,0.6383196721311475,0.6436879399561793,0.11823113589478204,0.8,0.368014748329373,0.0813953488372093,1.0
0.2729647366129735,0.8458071046879645,0.09090909090909091,0.7531071259622415,1.0,0.06684520621317622,0.0012048192771084336,0.8733668341708543,0.0966538899823889,0.05686475409836065,0.4989394433825929,0.09598978612349121,0.8,0.2677085345269187,0.03488372093023256,0.0
0.6506312581628212,0.5394238191978165,0.8181818181818182,0.875327914677676,0.0,0.32297803963577937,0.053614457831325305,0.0,0.21267999585621053,0.3145491803278688,0.407609202368188,0.15475712706559927,1.0,0.18722672173895624,0.13953488372093026,1.0
0.5559425337396605,0.27609439408700287,0.9090909090909092,0.8296133832193695,1.0,0.018425281199785756,0.6536144578313252,0.0,0.07686729514140682,0.45286885245901637,0.24782644165773154,0.09686636766669718,0.8,0.1706018704980822,0.06976744186046512,0.0
0.30343926861123216,0.6595741272331687,0.18181818181818182,0.8866812884359008,1.0,0.014140332083556511,0.44377510040160645,0.0,0.0821506267481612,0.2756147540983606,0.23669059717495688,0.12344133944476127,0.8,0.11868481239871513,0.13953488372093026,1.0
0.5755333043099696,0.9108885215404471,0.7272727272727273,0.9044424375349418,1.0,0.07038028923406535,0.004939759036144579,0.0,0.037086915984667984,0.6711065573770492,0.5574040837257005,0.1415203937224088,0.8,0.20057742959712088,0.13953488372093026,1.0
0.6636917718763606,0.5944927103806862,0.8181818181818182,0.8452027695351138,1.0,0.009319764327798605,0.02068273092369478,6.4321608040201e-06,0.1805656272661349,0.8370901639344263,0.4836895715817444,0.11165208044366526,0.8,0.09897530430791228,0.12790697674418605,0.0
0.7159338267305182,0.7637043941971405,0.8181818181818182,0.915731303487722,0.0,0.03192287091590787,0.4076305220883535,0.0,0.1691702061535274,0.7602459016393442,0.36476154957810825,0.12980623675446562,0.8,0.17134663373351008,0.11627906976744186,1.0
0.24357858075750985,0.004614773081124486,0.2727272727272727,0.39119683481701284,1.0,0.016711301553294058,0.9979919678714861,0.84321608040201,0.0826686004350979,0.033094262295081965,0.1911915528413594,0.013002039489587808,0.8,0.07160958324269115,0.011627906976744186,0.0
0.5080539834566827,0.4453060779034572,0.4545454545454546,0.849331269083559,1.0,0.005356186395286556,0.6726907630522089,0.0321608040201005,0.09251010048689527,0.18340163934426226,0.4941319751992914,0.24539589332694964,0.8,0.1215981854330504,0.13953488372093026,1.0
0.4492816717457554,0.9429286036832076,0.09090909090909091,0.9110222336902766,0.0,0.12479914301017676,0.0014156626506024097,0.0801005025125628,0.07997513726302703,0.18237704918032788,0.23884084658057908,0.13233623649630238,0.8,0.2574260635418388,0.11627906976744186,0.0
0.7594688724423162,0.4793486651801403,0.18181818181818182,0.8833483851546037,1.0,0.0258168184252812,0.5582329317269077,0.0,0.05552677923961463,0.935450819672131,0.2945200689944525,0.075211752529413,0.8,0.13055087286485764,0.06976744186046512,1.0
0.4677840661732696,0.712640513282116,0.8181818181818182,0.8467079516621512,0.0,0.7161221210498125,0.5662650602409638,9.14572864321608e-05,0.3525328913291205,0.23565573770491802,0.5715584355041723,0.0787573899227153,0.6000000000000001,0.14841651138450948,0.09302325581395349,1.0
0.6767522855899001,0.8548183777906161,0.4545454545454546,0.8849610802907152,1.0,0.03417246920192822,0.009146586345381527,0.8010050251256281,0.06516108981663732,0.5297131147540983,0.6740653116404829,0.16283646297587112,0.8,0.11823504577584604,0.12790697674418605,0.0
0.41880713974749684,0.08225189712330123,0.7272727272727273,0.5759901948135725,1.0,0.04102838778789501,0.9979919678714861,0.9165829145728642,0.1422355744328188,0.15778688524590162,0.2260966854692089,0.06019721324518231,0.6000000000000001,0.35259338756273084,0.046511627906976744,0.0
0.5962124510230736,0.7256567966526123,0.7272727272727273,0.8928740377585688,1.0,0.1365827530798072,0.3684738955823294,0.0,0.1422355744328188,0.29815573770491804,0.6223136450515127,0.10088021929793681,0.8,0.1918369351803587,0.0813953488372093,1.0
0.43295602960383117,0.2560693427477775,0.4545454545454546,0.8037457532361416,1.0,0.01799678628816283,0.7178714859437751,0.0,0.34838910183362687,0.29508196721311475,0.6620670365017949,0.09644391873021238,0.8,0.12182581322632888,0.0813953488372093,0.0
0.6658685241619505,0.5784726693093059,0.9090909090909092,0.81466907495807,0.0,0.29512587038028926,0.052008032128514056,0.005527638190954773,0.7285817880451674,0.16700819672131148,0.424782061442357,0.08236991506429436,1.0,0.13628552632054264,0.03488372093023256,1.0
0.5744449281671746,0.9088860164065243,0.7272727272727273,0.9217305293940568,1.0,0.06588109266202465,0.286144578313253,0.0,0.3556407334507407,0.8954918032786886,0.7031082467017854,0.11029848364301187,0.8,0.18488499846989273,0.09302325581395349,1.0
0.20222028733130173,0.9118897741074082,0.36363636363636365,0.7775770868275061,0.0,0.056025709694697376,4.668674698795181e-06,0.8633165829145729,0.12255257432922409,0.16393442622950818,0.7622022283343435,0.1446887607460448,0.8,0.13843616797336059,0.16279069767441862,0.0
0.23378319547235524,0.4413010676356121,0.0,0.8085193308390315,1.0,0.01489019817889663,0.286144578313253,5.376884422110552e-06,0.06174246348285507,0.13831967213114754,0.33494359237331595,0.09000509285662317,0.8,0.12327288232848783,0.058139534883720936,0.0
0.17718763604701787,0.712640513282116,0.4545454545454546,0.8926590117404206,1.0,0.02678093197643278,0.0009578313253012047,0.528643216080402,0.08629441624365483,0.049999999999999996,0.4700421891753299,0.1716486304440173,0.8,0.11511933171257216,0.13953488372093026,0.0
0.6909011754462344,0.8207757905139328,0.09090909090909091,0.8933685976003096,1.0,0.037493304767005894,0.0891566265060241,0.0,0.13084015332021134,0.6711065573770492,0.3767481702484733,0.08857346034964689,0.8,0.21131271662934092,0.058139534883720936,1.0
0.5374401393121464,0.7296618069204575,0.18181818181818182,0.8192921343482562,1.0,0.046813069094804496,0.533132530120482,0.14874371859296484,0.13809178493732518,0.8053278688524589,0.46987902661880565,0.10401866285523848,0.8,0.3077346676237793,0.0813953488372093,0.0
0.3121462777535916,0.9599498973215492,0.9090909090909092,0.9203328602760934,1.0,0.03695768612747724,2.4096385542168677e-05,0.7537688442211055,0.3535688387029939,0.26331967213114754,0.3240408372570044,0.09076432747302779,0.8,0.306649588639703,0.06976744186046512,0.0
0.7801480191554203,0.7677094044649856,1.0,0.8857566765578635,0.0,0.25227637921799684,0.0021485943775100404,0.0,0.08836631099140163,0.5358606557377049,0.3065824437089181,0.07317284967623983,0.8,0.11335901636644773,0.06976744186046512,1.0
0.7333478450152374,0.6045052360502988,0.09090909090909091,0.8450092461187804,0.0,0.21371183717193362,0.06546184738955824,6.462311557788944e-05,0.1111571532166166,0.5881147540983606,0.6738497039765047,0.1376942971740513,0.8,0.11999812906092416,0.17441860465116277,1.0
0.3110579016107967,0.7176467761169223,0.36363636363636365,0.8820582290457145,1.0,0.07038028923406535,0.31224899598393574,0.0,0.06412514244276392,0.28688524590163933,0.15640879213090297,0.22702229826303078,0.8,0.3150188508371303,0.12790697674418605,1.0
0.5222028733130171,0.4983724639524044,0.6363636363636364,0.7408721455296091,1.0,0.019282271023031605,0.9216867469879518,1.6984924623115575e-06,0.2075002589868435,0.8370901639344263,0.32358631299240126,0.11313065172136208,0.8,0.17201910215660446,0.12790697674418605,0.0
0.2686112320417937,0.043002796498419524,0.0,0.48432460327699656,1.0,0.03395822174611676,0.9989959839357431,0.9557788944723616,0.06060292137159433,0.10450819672131147,0.20611509952915946,0.25067650503300964,0.8,0.150352895796622,0.23255813953488375,0.0
0.6821941663038749,0.37722090335009095,0.09090909090909091,0.8148195931707737,1.0,0.018425281199785756,0.286144578313253,0.0,0.26033357505438726,0.3012295081967213,0.6093946669152953,0.10613149427229648,0.8,0.18863442981090897,0.0813953488372093,1.0
0.10426643447975623,0.9579473921876267,0.9090909090909092,0.8225605298241088,0.0,0.09694697375468667,9.397590361445783e-05,0.12261306532663316,0.9886045788873926,0.21823770491803277,0.8281898279800475,0.14719998497959336,0.8,0.11833168906812833,0.09302325581395349,0.0
0.6397474967348717,0.7827281929694047,0.7272727272727273,0.910850212875758,1.0,0.053133369041242634,0.2961847389558233,0.0,0.09354604786076867,0.9672131147540983,0.772801967274253,0.08627346058434074,0.8,0.17511731721598447,0.0813953488372093,1.0
0.5570309098824554,0.32916078013595,0.09090909090909091,0.8563626198770051,1.0,0.0052490626673808265,0.22088353413654618,0.0,0.08484408992023205,0.36475409836065575,0.5339145028203813,0.12208774264410788,0.8,0.17784279880100393,0.10465116279069768,1.0
0.9510230735742273,0.5594488705370417,0.6363636363636364,0.8185610458865523,0.0,0.14408141403320837,0.48092369477911645,0.0,0.11530094271211022,0.5399590163934426,0.42525989464360636,0.12414542100556927,0.8,0.1429429824748649,0.12790697674418605,1.0
0.6484545058772312,0.5914889526798024,0.8181818181818182,0.8914548660387906,1.0,0.008998393144081417,0.009628514056224901,5.296482412060301e-06,0.3193825753651715,0.33401639344262296,0.43534683697729704,0.17243778852675626,0.8,0.1561979853251383,0.11627906976744186,1.0
0.89442751414889,0.6986229773446581,0.0,0.807508708553735,1.0,0.3658275307980718,0.040662650602409645,0.0,0.18470941676162853,0.589139344262295,0.5867966528366975,0.0951008831529711,0.8,0.11495245783361677,0.06976744186046512,1.0
0.6070962124510232,0.9719649281250844,0.09090909090909091,0.8995828495247925,1.0,0.041885377611140875,0.0006465863453815262,0.7839195979899497,0.1660623640319072,0.4948770491803278,0.5571943032958836,0.19110123049987443,1.0,0.40453596699753547,0.12790697674418605,0.0
0.7235524597300829,0.9379223408484013,1.0,0.9414699178600611,0.0,0.2833422603106588,0.004186746987951808,0.0,0.07697088987879416,0.7674180327868853,0.5401729523099157,0.1112683559930249,0.8,0.18555202484351882,0.06976744186046512,1.0
0.7006965607313889,0.35819710457782683,0.5454545454545454,0.8240657119511461,1.0,0.013176218532404926,0.6797188755020082,0.0,0.09354604786076867,0.4897540983606557,0.21340496946529303,0.09175766920840109,0.8,0.16416523957520301,0.10465116279069768,1.0
0.6353939921636917,0.7817269404024433,0.09090909090909091,0.9039478776932008,1.0,0.009426888055704342,0.20883534136546186,0.0,0.11219310059049001,0.5788934426229507,0.3240291827886812,0.08218215998141223,0.8,0.14307908062579253,0.058139534883720936,1.0
0.6092729647366131,0.932916078013595,1.0,0.9030017632133488,0.0,0.029244777718264597,0.10542168674698796,2.3819095477386936e-06,0.32249041748679164,0.5317622950819672,0.40022609668546927,0.08584338409761386,0.8,0.0903049466493841,0.058139534883720936,1.0
0.8008271658685242,0.6295365502243305,1.0,0.8557605470261902,0.0,0.05463310123192286,0.004759036144578314,2.1809045226130652e-05,0.3183466279912981,0.4098360655737705,0.5281280592979348,0.14933569904737765,0.8,0.14301973413805608,0.13953488372093026,1.0
0.23704832390074018,0.9008759958708343,0.2727272727272727,0.823119597471294,0.0,0.03524370648098554,0.00010642570281124499,1.0753768844221103e-06,0.47373873407230915,0.5020491803278688,0.32471096918558584,0.13475358318840988,0.8,0.13071103801041675,0.11627906976744186,0.0
0.701784936874184,0.4743424023453339,0.18181818181818182,0.7873822732550638,1.0,0.02206748794858061,0.04307228915662651,0.0,0.03926240546980214,0.7325819672131146,0.43287608969278824,0.11208978448063422,0.8,0.1281935271606825,0.10465116279069768,0.0
0.6386591205920767,0.4533160984391473,0.5454545454545454,0.8466649464585215,1.0,0.06695232994108195,0.6295180722891567,0.0,0.10286957422562934,0.44159836065573765,0.34855018414059946,0.08920596028510608,0.8,0.3616328663007139,0.03488372093023256,1.0
0.48193295602960395,0.6105127514520664,1.0,0.8522771255321894,1.0,0.02367434386716658,0.0066566265060240964,2e-06,0.09043820573914846,0.2797131147540984,0.6324122418535267,0.07856142055495707,0.8,0.09144679183912138,0.058139534883720936,0.0
0.5766216804527646,0.7476843531257602,0.7272727272727273,0.9077538382144239,0.0,0.12051419389394753,0.01817269076305221,0.0,0.06060292137159433,0.7213114754098361,0.2596615542398956,0.09990917347865577,0.8,0.18356028165233196,0.0813953488372093,1.0
